trade_id,symbol,direction,entry_time,exit_time,exit_rule,gross_pnl_pct,net_pnl_pct,bars_held,fold
T000100,CADJPY,up,2025-12-12 08:00:00,2025-12-15 11:00:00,1r_partial_stop,-0.6684090628145628,-0.6834090628145628,27,validation
T000101,CADJPY,up,2026-01-21 14:00:00,2026-01-22 20:00:00,1r_partial_time,0.2976216452105555,0.2826216452105555,30,test
T000102,CADJPY,up,2026-02-27 15:00:00,2026-03-02 16:00:00,1r_partial_trail,0.5162454558165547,0.5012454558165547,25,test
T000103,CADJPY,up,2026-03-05 11:00:00,2026-03-06 17:00:00,1r_partial_time,0.5267398442305439,0.5117398442305439,30,test
T000104,CADJPY,up,2026-03-06 16:00:00,2026-03-09 09:00:00,1r_partial_trail,0.7611180606478878,0.7461180606478878,18,test
T000105,CADJPY,down,2026-03-19 07:00:00,2026-03-19 13:00:00,1r_partial_trail,0.4284802428989146,0.4134802428989146,6,test
T000106,CADJPY,up,2026-04-16 12:00:00,2026-04-17 09:00:00,1r_partial_trail,0.39284513018654815,0.37784513018654814,21,test
T000107,CHFJPY,down,2024-07-22 05:00:00,2024-07-23 03:00:00,1r_partial_trail,0.39890079412247725,0.38390079412247724,22,train
T000108,CHFJPY,up,2024-12-26 11:00:00,2024-12-27 17:00:00,1r_partial_time,-0.053687288677690126,-0.06868728867769013,30,train
T000109,CHFJPY,up,2025-03-03 10:00:00,2025-03-04 16:00:00,1r_partial_time,-0.05739018149645115,-0.07239018149645116,30,train
T000110,CHFJPY,up,2025-03-03 11:00:00,2025-03-04 17:00:00,1r_partial_time,-0.32975354947197527,-0.3447535494719753,30,train
T000111,CHFJPY,down,2025-03-10 14:00:00,2025-03-11 20:00:00,1r_partial_time,-0.13459030710516845,-0.14959030710516846,30,train
T000112,CHFJPY,down,2025-03-10 13:00:00,2025-03-11 19:00:00,1r_partial_time,-0.07289413620447742,-0.08789413620447742,30,train
T000113,CHFJPY,down,2025-04-17 12:00:00,2025-04-18 18:00:00,1r_partial_time,-0.05231298109259869,-0.06731298109259869,30,train
T000114,CHFJPY,up,2025-04-25 13:00:00,2025-04-28 19:00:00,1r_partial_time,-0.023098555762796336,-0.03809855576279633,30,train
T000115,CHFJPY,down,2025-06-03 11:00:00,2025-06-04 11:00:00,1r_partial_stop,-0.5354836858266093,-0.5504836858266093,24,train
T000116,CHFJPY,up,2025-06-04 10:00:00,2025-06-05 16:00:00,1r_partial_time,0.05197238039213914,0.03697238039213914,30,train
T000117,CHFJPY,down,2025-08-14 00:00:00,2025-08-15 06:00:00,1r_partial_time,-0.10975020852538997,-0.12475020852538997,30,train
T000118,CHFJPY,down,2025-08-13 23:00:00,2025-08-14 10:00:00,1r_partial_trail,0.4779997045838742,0.4629997045838742,11,train
T000119,CHFJPY,down,2025-08-22 15:00:00,2025-08-25 21:00:00,1r_partial_time,-0.03275913843466041,-0.04775913843466041,30,validation
T000120,CHFJPY,up,2025-08-27 12:00:00,2025-08-28 18:00:00,1r_partial_time,-0.36001936055774597,-0.375019360557746,30,validation
T000121,CHFJPY,up,2025-10-19 23:00:00,2025-10-21 05:00:00,1r_partial_time,0.41862348603975913,0.4036234860397591,30,validation
T000122,CHFJPY,up,2025-10-21 05:00:00,2025-10-22 11:00:00,1r_partial_time,-0.16968414657778094,-0.18468414657778093,30,validation
T000123,CHFJPY,down,2026-01-05 08:00:00,2026-01-06 14:00:00,1r_partial_time,0.021799857033498963,0.0067998570334989634,30,validation
T000124,CHFJPY,up,2026-01-30 13:00:00,2026-02-02 19:00:00,1r_partial_time,-0.5883232041446705,-0.6033232041446706,30,test
T000125,CHFJPY,down,2026-02-23 11:00:00,2026-02-24 07:00:00,1r_partial_stop,-0.5727342422921399,-0.5877342422921399,20,test
T000126,CHFJPY,up,2026-02-24 07:00:00,2026-02-25 13:00:00,1r_partial_time,0.4531339279059977,0.4381339279059977,30,test
T000127,CHFJPY,down,2026-03-12 19:00:00,2026-03-16 01:00:00,1r_partial_time,0.4830358023473723,0.4680358023473723,30,test
T000128,XAUUSD,up,2024-06-14 10:00:00,2024-06-17 17:00:00,1r_partial_time,-0.5930083373024433,-0.6230083373024433,30,train
T000129,XAUUSD,up,2024-07-03 06:00:00,2024-07-03 14:00:00,1r_partial_trail,0.7539239943762912,0.7239239943762912,8,train
T000130,XAUUSD,up,2024-08-16 12:00:00,2024-08-19 19:00:00,1r_partial_time,0.5550739295862803,0.5250739295862803,30,train
T000131,XAUUSD,up,2024-09-05 06:00:00,2024-09-06 13:00:00,1r_partial_time,0.1984570661896163,0.1684570661896163,30,train
T000132,XAUUSD,up,2024-09-20 06:00:00,2024-09-23 13:00:00,1r_partial_time,1.0175099217772365,0.9875099217772365,30,train
T000133,XAUUSD,down,2024-11-11 01:00:00,2024-11-11 13:00:00,1r_partial_trail,1.015914940739853,0.9859149407398529,12,train
